country_feature,age_feature,days_since_first_funding,category_score,market_score,postA_tweet_num,postA_tweet_freq,postA_tweet_avglength,postA_tweet_content_richness,postA_tweet_interactiveness,tweets_pos_topic_score,tweets_neg_topic_score,tweets_neg_sent_score,tweets_neu_sent_score,tweets_pos_sent_score,tweets_compound_sent_score,WILL
1,3317.0,1342,8.32588157,162.70606017,382,6.602469135802469,143.87172774869111,1.9371727748691097,0.3979057591623037,0.011585044,0.006023615600000001,0.0032600000000000003,0.6837300000000001,0.313,0.568288,1
0,1224.0,1115,206.38133751,288.11996962,469,9.119444444444444,112.46055437100212,2.840085287846482,0.16417910447761194,0.0065781157,0.015279138,0.01169,0.64456,0.34375,0.463021,0
0,1460.0,913,347.07091495,333.13595459,54,0.73828125,133.27777777777777,0.9814814814814816,0.35185185185185186,0.0082140956,0.010902356,0.0,0.9815,0.0185,0.03612963,1
0,1064.0,1035,219.22509178,180.42462663,250,4.807692307692308,108.92,1.328,1.4480000000000002,0.0058722757,0.006444773199999999,0.019180000000000003,0.75705,0.2238,0.332012,0
0,1766.0,1310,64.2465537,235.70090449999998,178,3.4230769230769242,122.41011235955057,1.1292134831460674,0.2752808988764045,0.011233148,0.015109956,0.03203,0.8591,0.10888,0.086907,0
0,1460.0,1095,227.54803205,116.81493985,2614,15.85615251299827,89.7406273909717,0.553557765876052,2.8324407039020656,0.0065042824,0.005216779699999999,0.017130000000000003,0.78897,0.1839,0.196064,1
1,3286.0,3531,-1.67411843,256.91443481,1674,4.036513951085085,91.64994026284347,0.16487455197132614,1.0483870967741935,0.016189448999999998,0.0088073891,0.02216,0.69258,0.28528000000000003,0.320918,1
0,3651.0,3196,155.1473691,269.58455843,692,1.9040880503144653,110.3843930635838,0.8670520231213873,0.5216763005780347,0.0099876188,0.013472415,0.01557,0.85146,0.13297,0.208517,1
0,1615.0,1674,154.38784653,319.55857982,1084,4.748435544430539,118.8579335793358,1.3837638376383763,0.2001845018450185,0.0087382365,0.0082895132,0.0,0.98742,0.01258,0.02152,1
1,2268.962166575939,1479,733.6723424,274.47943921,3336,64.15384615384616,79.98741007194245,0.26498800959232616,0.1264988009592326,0.021623019,0.028365605,0.043,0.8048,0.15220999999999998,0.102459,0
1,4808.0,1885,115.45562015,170.48928771,1251,24.05769230769231,106.23741007194245,0.16147082334132695,0.7210231814548361,0.01162472,0.0119964,0.03215,0.70713,0.26072,0.32558200000000004,0
0,2740.0,1484,376.5596192,563.41880405,36,0.7098591549295775,97.0,0.2222222222222222,0.7222222222222222,0.011103068,0.01439748,0.0076666667000000015,0.85877778,0.1335,0.1826,0
1,1521.0,1178,45.00295167,234.93810305,688,3.77133907595928,115.51744186046513,2.375,0.5290697674418605,0.005444638000000001,0.0080096126,0.01403,0.79961,0.18637,0.259881,1
1,1079.0,1095,321.24429605,356.91184330000004,2,0.015418502202643172,132.0,0.0,0.0,0.0044670715,0.005274985500000001,0.0,1.0,0.0,0.0,1
1,2190.0,1309,2.0,272.15439937,558,3.5703839122486287,118.75448028673836,1.2688172043010753,3.557347670250896,0.01151595,0.013966373999999998,0.00534,0.8991600000000001,0.0955,0.152397,1
1,1825.0,1714,203.51075602,294.41451152,1749,5.98679706601467,134.76214979988566,1.958261863922241,2.771869639794168,0.016248353,0.01742563,0.01924,0.8567100000000001,0.12405,0.178082,1
1,2982.0,1031,33.52546562,225.87969157,2296,29.87360594795539,97.74216027874563,1.3723867595818815,6.533101045296168,0.0036993821,0.0048492667,0.0253,0.79279,0.18191,0.209837,1
1,1095.0,749,96.28821243,225.87969157,20057,164.78755868544604,85.64610859051703,0.3943261704143192,3.1955925612005784,0.0087179476,0.011117538,0.02916,0.57157,0.39927,0.403342,1
0,2274.0,1644,126.60217205,219.69535558,332,3.9456706281833616,141.9518072289157,0.7530120481927711,0.8975903614457831,0.006764131600000001,0.0075760665,0.00627,0.97934,0.01439,0.012171,1
0,2268.962166575939,1696,279.39561167,261.2571124,65,2.0132743362831858,62.63076923076922,0.0,1.0769230769230769,0.0093269302,0.010124856,0.12664615,0.63473846,0.23861538,0.08957999999999999,0
0,3288.0,3288,201.67554749,155.20110654,38,0.41368584758942456,29.684210526315788,0.0,0.0,0.0048486455,0.0053432151,0.0,0.96331579,0.036684211,0.016747368000000002,1
1,1735.0,1259,141.12763767,225.87969157,858,7.032786885245901,123.24941724941723,1.1223776223776225,0.4079254079254079,0.015426137,0.021561615,0.05255,0.8032600000000001,0.14417,0.12598399999999998,1
1,2740.0,1909,-1.67411843,256.91443481,2,0.053435114503816786,38.0,0.0,0.0,0.0027770761,0.0031830936,0.0,0.4,0.6,0.4588,0
1,2221.0,1867,163.59117581,285.23396223,292,4.120967741935484,105.45205479452056,0.2534246575342466,0.5,0.015299845,0.01875871,0.0058,0.77942,0.21478000000000005,0.33725900000000003,1
1,1825.0,1426,701.03559483,333.13595459,2619,11.714376996805113,116.15540282550593,1.7143948071783124,1.3260786559755633,0.0095108785,0.010551357,0.015330000000000003,0.77868,0.20599,0.284521,1
1,6208.0,3712,419.36869318,278.31042052,241,0.6446312571646924,106.49792531120329,0.5684647302904564,0.8174273858921162,0.011402592,0.014216505,0.0,0.8647,0.1353,0.217483,1
1,1366.0,1293,121.36191511,283.27010875,555,15.728744939271257,84.82162162162163,0.8018018018018018,0.15855855855855855,0.0021451374,0.0050191246,0.0075400000000000016,0.88108,0.11138,0.11707,0
1,2268.962166575939,1370,-1.67411843,256.91443481,3425,65.86538461538461,99.2338686131387,0.7261313868613138,2.276204379562044,0.011873337,0.014809594,0.06842999999999999,0.73692,0.19466,0.178227,0
1,1917.0,1261,77.83741838,175.79681749,1737,15.956692913385826,114.71790443293034,1.0685089234312033,0.8036845135290731,0.011640038,0.012130033,0.018009999999999998,0.7914100000000001,0.19058,0.279618,1
1,1429.0,1794,80.70975517,289.18092005,770,3.3312731767614334,87.27922077922076,0.4883116883116883,1.6545454545454543,0.011367228,0.013316214,0.01154,0.69097,0.29749000000000003,0.249777,1
1,4017.0,3500,361.91283443,219.69535558,4,0.010963194988253721,114.0,1.0,0.0,0.0038884894,0.0012345234,0.0,0.8765,0.1235,0.1591,1
0,5478.0,2921,182.52025256,285.23396223,1507,4.2553448971359416,127.54877239548773,3.1506303915063034,2.391506303915063,0.011423122,0.027529923,0.00484,0.8612799999999999,0.11388,0.17239300000000002,1
1,6573.0,5656,60.50176551,267.89029612,3227,4.610941008369055,108.3644251626898,0.7127362875735977,24.669972110319186,0.0086072749,0.010866033999999998,0.04082,0.7975399999999999,0.16166,0.164921,1
1,1316.0,1301,76.75740862,191.81736202,338,4.648330058939097,104.88757396449705,2.0887573964497044,0.2781065088757396,0.015562314,0.009410087,0.02188,0.8193299999999999,0.14879,0.176045,1
1,2190.0,1482,470.6428571,257.161495,6011,24.35011574074073,121.03327233405425,2.1006488105140577,0.9778738978539344,0.013832643,0.01603293,0.00454,0.8545,0.14096,0.209509,1
1,2556.0,2556,724.81584022,276.88415184,66,0.33945628214548124,103.04545454545456,0.9848484848484848,0.12121212121212124,0.012892005,0.014152999,0.01619697,0.81686364,0.16693939,0.19812576,1
1,2305.0,2161,376.5596192,563.41880405,2,0.017834394904458598,79.0,0.0,2.0,0.0042651985,0.0060837027000000005,0.0,1.0,0.0,0.0,1
1,1549.0,1238,715.79546288,223.45535336,52,1.0674486803519059,92.96153846153848,0.7307692307692307,2.4615384615384617,0.0027196864,0.0032787896,0.039846154,0.894,0.06619230799999999,0.034292308,0
0,4961.0,3488,347.07091495,333.13595459,190,0.8333333333333334,114.76842105263157,0.2894736842105263,0.3157894736842105,0.014025943,0.017004758000000002,0.00605,0.80853,0.18542,0.269782,1
1,3286.0,2611,222.84445346,296.66775464,3928,10.880886426592795,102.56644602851324,1.3979124236252545,0.8762729124236253,0.017046209,0.019585781,0.0109,0.8621,0.12704,0.204482,1
1,1825.0,1825,176.59117581,170.40756566,195,3.760330578512397,119.80512820512821,0.18974358974358974,1.1641025641025642,0.007679855500000002,0.012684903,0.00465,0.8368399999999999,0.15852,0.225743,0
1,2496.0,2190,12.69728848,256.91443481,776,15.005524861878452,84.82731958762886,0.03479381443298968,0.6546391752577321,0.013624242,0.020677287,0.01933,0.7985,0.18216,0.209382,0
1,1599.0,1460,303.98474476,241.43433785,334,6.4230769230769225,112.44311377245508,0.6257485029940121,0.3562874251497006,0.0033290687,0.0064803562,0.0,0.99762,0.00238,0.003612,0
1,1401.0,590,506.27269171,208.41148063,373,2.9771949828962367,115.28686327077749,1.7158176943699732,1.2975871313672922,0.011864912,0.016470756,0.01782,0.7874899999999999,0.19468,0.249303,1
1,1886.0,1886,476.47086291,245.47421727,207,1.6809744779582367,115.52173913043478,0.9565217391304348,0.2608695652173913,0.0088357544,0.011365466,0.05059,0.75459,0.19484,0.240367,1
1,2525.0,2465,486.81536203,150.97621876,9266,25.12083656080558,112.85117634362184,1.0526656593999568,8.194798186919924,0.0096859718,0.011232401,0.0433,0.83029,0.12642,0.13817000000000002,1
1,1825.0,818,163.59117581,285.23396223,2,0.12612612612612611,104.0,0.0,0.0,0.0029814804,0.0039683389,0.0,1.0,0.0,0.0,1
1,4382.0,3378,352.68802064,271.09160266,889,1.9761829152111785,136.17885264341956,1.1507311586051745,1.1001124859392577,0.017323591,0.02035569,0.03807,0.8589100000000001,0.10304,0.125685,1
1,1279.0,1008,163.59117581,285.23396223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,1644.0,1644,650.57212382,294.84025412,8,0.15730337078651685,146.0,1.75,0.0,0.0084110014,0.010823168,0.0,0.84,0.16,0.2992,0
0,2190.0,1248,561.32974132,170.40756566,114,1.7161290322580645,120.82456140350875,1.6754385964912282,1.3333333333333333,0.019383827,0.0082860347,0.01389,0.8295100000000001,0.15658,0.241613,1
1,2268.962166575939,3564,314.34953718,356.91184330000004,102,0.3703319502074689,122.33333333333331,1.1764705882352942,0.9901960784313726,0.010494423,0.010740014,0.00542,0.8431200000000001,0.15148,0.222436,1
1,2648.0,2022,9.0,209.83493615,8197,157.63461538461542,74.87617421007684,0.07234354031962913,0.5105526412101988,0.0038164305,0.014041885,0.11540999999999997,0.80684,0.07775,-0.070287,0
1,1340.0,1217,681.02222282,320.55277927,4416,27.949367088607588,123.73935688405795,1.0584239130434785,2.109375,0.018217741000000003,0.019214477,0.03635,0.8183,0.14535,0.173027,1
1,3286.0,2521,470.76652314,325.72157411,1336,4.803287108371853,119.47230538922156,1.4715568862275448,0.6497005988023952,0.022389444,0.008031159599999999,0.00542,0.89525,0.08934,0.118608,1
0,1217.0,1156,200.68886635,150.97621876,112,1.6,112.08035714285714,1.3482142857142858,1.1339285714285714,0.012992186,0.013901802,0.017759999999999998,0.76784,0.2144,0.278004,1
0,4382.0,1713,370.4811737,356.91184330000004,134,1.257372654155496,142.2313432835821,1.111940298507463,1.7537313432835822,0.014682883,0.018938312,0.00232,0.81413,0.18355,0.328637,1
0,1613.0,1095,186.58583762,208.71324011,891,5.59372197309417,107.92143658810323,1.0684624017957352,2.145903479236813,0.013448816,0.014712946,0.03363,0.7499899999999999,0.21637,0.205249,1
1,2385.0,1973,235.06367419,189.20131808,1046,5.923948220064725,99.01529636711278,0.5086042065009561,2.1606118546845123,0.0094947414,0.011090485,0.028960000000000007,0.70455,0.26645,0.253936,1
1,2862.0,2921,112.08041944,199.23305615,4,0.01839684625492773,93.5,0.0,2.0,0.0044203619,0.0051586647,0.0,0.8685,0.1315,0.1806,1
1,1825.0,890,106.2422814,201.82596766,2288,19.389830508474574,106.09965034965036,0.7736013986013986,3.7067307692307687,0.012091786,0.007749611999999999,0.00548,0.59664,0.39789,0.492467,1
1,1429.0,1029,-1.67411843,256.91443481,1586,30.58402203856749,103.9155107187894,1.682219419924338,0.7276166456494325,0.010879382,0.01144706,0.06281,0.75902,0.17817,0.163493,0
0,2343.0,1309,261.94090975,285.23396223,147,0.9762808349146108,97.06122448979592,0.9523809523809524,0.8979591836734694,0.015418138,0.017829372,0.04584,0.7047100000000001,0.24943,0.25450700000000004,1
1,1269.0,401,597.77839497,333.13595459,36,0.5121951219512195,105.27777777777777,1.3333333333333333,1.5,0.0080845486,0.015548129,0.0,0.89516667,0.10483333,0.18602778,1
1,3223.0,3286,132.92425043,244.64538107,3213,10.407681628875519,101.91347650171178,0.3971366324307501,0.5350140056022409,0.011028503,0.012201552,0.01621,0.7546,0.22918,0.28789000000000003,1
1,4017.0,3166,148.70788655,189.20131808,1689,5.5273492286115005,107.907045589106,0.4132622853759621,0.8555358200118414,0.005223386500000001,0.012382651,0.01385,0.88187,0.10428,0.107534,1
0,1825.0,1825,117.60217205,219.69535558,36,0.7098591549295775,86.77777777777777,0.05555555555555555,0.3333333333333333,0.004780062,0.0045170668,0.0,0.95833333,0.041666667,0.058377778,0
1,2100.0,1825,458.16501451,319.61108677,7061,45.05651777575205,112.50870981447387,1.947174621158476,1.332955672001133,0.0063287788000000005,0.008287468000000001,0.00969,0.75315,0.23717,0.342298,1
1,2556.0,1652,389.00559465,244.18636343,200,3.294117647058824,136.775,0.985,1.38,0.013502375,0.0041217036,0.00302,0.91221,0.08477,0.12534,1
0,3162.0,3317,175.828443,242.41695262,691,3.7008416220351945,86.73516642547035,0.04341534008683068,1.096960926193922,0.0081279958,0.010121746,0.0075400000000000016,0.8711700000000001,0.12129,0.147475,1
1,3713.0,2921,321.34953718,356.91184330000004,3128,17.15987460815047,110.88938618925829,0.10805626598465473,0.6684782608695652,0.005774932900000001,0.0069370065000000005,0.0195,0.78114,0.19936,0.252781,1
0,6939.0,1968,15.0,186.98198714,162,3.1153846153846154,118.72222222222223,0.5740740740740741,0.08024691358024691,0.0051685027,0.0055133626,0.23776,0.69838,0.06387000000000001,-0.310275,0
0,1825.0,1342,373.82868391,209.83493615,78,0.9430051813471504,81.48717948717949,0.1794871794871795,2.6923076923076925,0.016834499,0.021363782,0.061974359000000014,0.72973077,0.20829487,0.19493718,1
1,2268.962166575939,1674,21.0,208.41148063,531,10.211538461538463,103.5367231638418,1.551789077212806,0.1544256120527307,0.008992321800000001,0.012268792,0.0128,0.83883,0.14837,0.18778,0
1,1716.0,1370,356.10013282,268.93899976,1116,6.73448275862069,107.66039426523298,0.6030465949820788,5.715053763440863,0.010270745,0.011150028,0.04749,0.84605,0.10644,0.084651,1
1,2268.962166575939,1449,34.18379601,189.20131808,38,0.5846153846153846,111.05263157894736,0.5789473684210527,1.2105263157894737,0.012071552,0.014508835,0.0,0.68468421,0.31531579,0.40143684,1
0,2921.0,1583,609.76172754,296.66775464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,1521.0,1003,71.40899722,130.56840762,614,11.87292817679558,103.58143322475573,1.6986970684039089,0.7035830618892508,0.008102373199999999,0.010986316,0.03789,0.81891,0.1432,0.167786,0
1,1726.0,1217,118.44657864,272.47000992,4013,23.46783625730994,108.42935459755793,2.0024919013207083,4.729877896835285,0.012176734,0.018072266,0.11585,0.79671,0.08743,-0.064583,1
1,2556.0,1978,-1.67411843,256.91443481,136,2.416243654822335,87.52205882352942,0.07352941176470587,0.7647058823529411,0.017101396,0.019512502,0.01511,0.6420100000000001,0.34288,0.418328,1
1,2268.962166575939,1460,385.637283,285.23396223,122,2.66875,102.1311475409836,0.18032786885245905,1.2704918032786885,0.0052275793,0.019145705,0.01387,0.7929,0.19322,0.211709,0
0,1573.0,1377,83.84718972,256.91443481,499,9.622589531680443,95.67935871743488,0.4729458917835671,0.6813627254509018,0.014964425,0.016941521,0.01506,0.70538,0.27956,0.328254,1
1,1749.0,1825,163.59117581,285.23396223,738,14.192307692307693,82.4959349593496,0.014905149051490513,1.9783197831978319,0.0058396365,0.017595546,0.05264,0.78787,0.15947999999999998,0.112553,0
0,2556.0,1825,88.65149595,208.23301786,42,0.8258426966292135,110.85714285714286,0.9047619047619048,0.3333333333333333,0.0044427034,0.0055553224,0.052809524,0.87057143,0.076619048,0.050585714,0
1,1702.0,1651,848.89406798,229.87392461,4,0.13333333333333333,85.5,0.0,0.0,0.0041412720000000005,0.0054895165,0.0,0.8765,0.1235,0.1591,1
0,1351.0,1309,83.06534933,287.67105827,200,4.827586206896552,108.875,1.18,0.735,0.007041806800000001,0.0082778251,0.01015,0.94646,0.04339,0.048615,1
0,2336.0,1759,105.02910757,153.64195345,1360,26.371191135734072,78.41985294117647,0.2764705882352941,1.0647058823529412,0.0068489225,0.014512788,0.0397,0.76647,0.19383,0.237365,0
1,1825.0,1335,117.60217205,219.69535558,30,1.0096153846153846,125.0,1.5333333333333334,0.8666666666666667,0.0092210583,0.013678631,0.0,0.8654,0.1346,0.24329333,0
1,1794.0,1126,349.76616194,285.23396223,52,3.6767676767676765,132.03846153846158,1.1538461538461535,0.8076923076923077,0.010382756,0.011748671,0.0031153846000000003,0.83078846,0.16609615,0.28984423,0
1,1460.0,1014,56.20102889,246.73886413,443,8.51923076923077,118.74040632054177,1.6862302483069975,0.1918735891647856,0.0070179771,0.016039923,0.0092,0.90827,0.08252999999999999,0.143326,0
0,1498.0,1176,113.38844747,175.79681749,263,5.085635359116021,117.87452471482894,1.220532319391635,0.7338403041825095,0.010772636,0.011523246,0.016630000000000002,0.71755,0.25582,0.360379,0
0,1156.0,1156,314.34953718,356.91184330000004,5203,32.46078431372549,109.04285988852585,1.894483951566404,1.1996924851047472,0.0036166534,0.00447594,0.0,0.99538,0.00462,0.010528,1
0,1825.0,1370,42.04428662,92.10028464,177,5.036585365853658,108.88700564971752,0.8192090395480226,0.6723163841807911,0.0062175714,0.01126384,0.01938,0.7575,0.22311,0.240188,0
0,1300.0,1173,125.13041997,182.81355994,2898,28.89743589743589,108.06590752242926,0.8492063492063492,2.437888198757764,0.003331163,0.0037988964,0.00705,0.98558,0.0073700000000000015,-0.003823,1
1,1735.0,1304,74.26684755,180.42462663,5572,67.59792027729637,101.36360373295048,0.4127781765972721,1.546661880832735,0.0048232125,0.0066226157,0.02885,0.8649700000000001,0.10618,0.117198,1
1,1825.0,1508,333.34953718,356.91184330000004,5507,22.891330166270784,109.95623751588889,1.9558743417468685,0.7548574541492645,0.014165413,0.011576968,0.0195,0.86919,0.11132,0.136483,1
0,3286.0,2556,70.21644815,212.45458511,523,3.0131687242798355,79.10133843212238,0.003824091778202677,0.3231357552581262,0.0063025658,0.0058956272,0.0124,0.97345,0.01415,4.1e-05,1
1,2268.962166575939,1217,59.31565437,274.46955061,563,2.8434343434343434,129.26287744227352,2.655417406749556,1.1900532859680284,0.0072868476,0.0088625588,0.02167,0.90716,0.07116,0.098537,1
0,1401.0,1401,347.07091495,333.13595459,129,2.5013850415512464,112.6279069767442,1.1550387596899223,0.7286821705426356,0.0078451848,0.015459247,0.03,0.81942,0.15058,0.183589,0
0,1460.0,1947,113.31515983,269.58455843,339,1.2917800762112142,88.87315634218291,0.7374631268436578,0.3008849557522124,0.0083840089,0.010421447,0.01148,0.94568,0.04284,0.028052,1
1,2343.0,2435,361.07091495,333.13595459,1471,4.359441151566468,95.96736913664174,0.4065261726716519,3.8823929299796056,0.015350501,0.018269099,0.02831,0.82988,0.14181,0.139145,1
0,1674.0,1042,443.51749989,150.97621876,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2921.0,1793,208.47343114,318.04434177,529,4.2368421052631575,112.98676748582231,0.5122873345935728,0.6011342155009451,0.010046226,0.01168419,0.07992,0.83415,0.08592999999999999,0.000207,1
0,1389.0,1825,82.94535668,232.91890995,22364,163.07083333333333,125.20179753174743,1.9900733321409407,0.021194777320693973,0.0086656576,0.0056393091,0.10321,0.80716,0.08961000000000001,0.007329,1
1,1856.0,1703,25.5415087,181.49914088,2550,33.364485981308405,109.42784313725492,1.2603921568627452,0.6874509803921569,0.010882235,0.013469063,0.00942,0.7836,0.20698000000000005,0.251665,1
1,1995.0,1275,256.75608289,181.49914088,5167,30.94011976047905,107.55041610218694,2.4399071027675627,2.761757305980259,0.007165596800000002,0.0097240992,0.03731,0.9025,0.06018,0.036192,1
0,1947.0,1947,52.18152757,225.87969157,18,0.3461538461538461,62.66666666666666,0.0,0.0,0.0013481155,0.0014789753,0.0,1.0,0.0,0.0,0
1,1794.0,1491,-0.53154926,204.43243889,455,8.896648044692737,85.22197802197802,0.2637362637362637,1.7098901098901098,0.010482177,0.0067950655,0.003,0.77035,0.22665,0.258735,1
1,2268.962166575939,1531,360.17382424,134.71031589,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,2190.0,1156,117.5647729,252.12865908,763,14.673076923076925,121.6173001310616,1.9134993446920048,1.0091743119266054,0.0020799644,0.0015071763,0.004,0.9902,0.0058,0.004412,0
1,2921.0,1370,326.58923828,289.50475264,442,8.5,118.60633484162895,0.9253393665158371,0.7285067873303167,0.011975192,0.020918623,0.01905,0.84041,0.14054,0.181097,0
0,1599.0,2664,34.18379601,189.20131808,3873,16.954971857410882,92.02840175574491,0.2308288148721921,0.5969532662019107,0.004921897299999999,0.006773694,0.02482,0.91437,0.06081,0.04342,1
0,2019.0,1999,34.18379601,189.20131808,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2556.0,1580,392.64119165,195.50991735,12,0.5490196078431373,100.0,0.16666666666666666,1.3333333333333333,0.0099157086,0.011021456,0.0,0.78666667,0.21333333,0.36946667,0
1,1825.0,2159,71.20788747,165.69709047,2,0.1111111111111111,99.0,0.0,0.0,0.0058256541,0.0069947005,0.0,1.0,0.0,0.0,0
0,2124.0,2124,122.32665309,296.66775464,110,0.7044830741079597,90.77272727272728,0.2,0.2909090909090909,0.0023578329,0.0028360451,0.0,0.97604,0.00396,0.009878,1
1,1332.0,1217,171.25882637,170.40756566,101,1.9423076923076923,91.80198019801979,1.3168316831683171,0.4455445544554456,0.0043055397,0.0081679886,0.01972,0.82983,0.15044000000000002,0.190564,0
0,1839.0,1452,171.59117581,285.23396223,79,1.5533707865168538,97.39240506329115,0.6835443037974683,0.2151898734177216,0.006008196600000001,0.0054922062,0.012,0.97149367,0.016506329,0.007035443000000001,0
0,1489.0,1350,465.87550403,186.148961,9308,39.56041287188828,92.08025354533736,0.7646110872367856,14.291577137945852,0.013655043,0.015778698,0.01977,0.7580100000000001,0.22222,0.1877,1
1,1497.0,1202,316.76370257,243.84158065,958,6.404966571155683,99.9874739039666,1.2411273486430063,1.0730688935281838,0.014019421,0.018352788,0.0,0.82686,0.17314000000000002,0.244292,1
1,2190.0,2039,15.84541538,242.41695262,364,7.0581717451523565,83.93681318681318,0.06318681318681317,0.9478021978021978,0.0082343882,0.0095590232,0.0476,0.8369700000000001,0.11545,0.100541,0
0,1613.0,1069,119.2422814,82.21382577,4300,43.247126436781606,117.75,2.237209302325581,0.5209302325581395,0.012225394,0.011771128,0.01097,0.90414,0.08489,0.118915,1
1,1309.0,1825,189.86738113,206.39625858,7257,64.46573604060913,94.76298746038307,0.5152266776905057,0.4623122502411465,0.0047994931,0.006161707,0.06237,0.78981,0.14782,0.120429,1
1,2268.962166575939,891,-1.67411843,256.91443481,2,0.02243589743589744,130.0,1.0,9.0,0.0017508913,0.00087587559,0.0,0.748,0.252,0.4019,1
0,1340.0,862,72.76274681,202.52018661,586,6.310769230769231,110.6689419795222,1.9180887372013649,1.5221843003412967,0.0073188036,0.0079623405,0.00907,0.98387,0.00706,-0.000999,1
1,1750.0,1384,113.2422814,296.66775464,60,1.0824742268041236,126.9,1.1666666666666667,0.3,0.011994349,0.013415853,0.012833333,0.82626667,0.1609,0.21243333,1
1,1825.0,1340,163.59117581,285.23396223,2751,30.566666666666666,104.4529262086514,0.257360959651036,2.3467829880043616,0.014634419,0.019510256,0.03708,0.7199800000000001,0.24293,0.296149,1
1,2190.0,1851,81.39430897,213.54188424,8240,27.959282598158026,109.1627427184466,0.9574029126213592,2.513106796116505,0.01265843,0.013239069,0.02913,0.77423,0.19663,0.267301,1
1,2190.0,2039,79.73772474,189.20131808,32,0.6274509803921569,59.125,0.125,0.0,0.0044100289,0.0046204943,0.0,0.942,0.058,0.070675,0
1,2506.0,2343,28.60202782,271.54458445,450,8.653846153846152,71.89555555555556,0.03777777777777778,0.042222222222222223,0.011976359,0.020284235,0.028110000000000003,0.83941,0.13248,0.16175,0
0,2465.0,1822,314.34953718,356.91184330000004,169,9.31496062992126,100.17159763313609,1.3076923076923077,0.3905325443786982,0.0068453299,0.016762223,0.03083,0.83491,0.13426,0.129742,0
0,2190.0,1394,130.00197887,181.49914088,1138,9.563025210084033,118.26625659050968,0.8400702987697716,1.4964850615114236,0.0066343634,0.019029984,0.02782,0.7288,0.24339,0.346238,1
1,2634.0,2525,315.59313921,235.70090449999998,568,1.7476923076923077,101.77992957746478,0.5440140845070423,1.0669014084507042,0.017123978999999998,0.021592842,0.03431,0.76373,0.20194,0.236201,1
0,1825.0,631,352.66078066,294.86633986,1998,25.521897810218977,126.64764764764764,1.1971971971971973,1.7517517517517518,0.012289719,0.014868048,0.0,0.6876399999999999,0.31236,0.528423,1
1,1644.0,1582,-1.67411843,256.91443481,830,18.562300319488816,116.08554216867468,0.03493975903614458,0.6927710843373494,0.0058787558,0.016680174,0.07052,0.71122,0.21823,0.243725,0
1,1538.0,1919,96.50456669,182.81355994,2087,40.134615384615394,99.93387637757549,0.13033061811212265,0.8418782942022042,0.010121918,0.0083108628,0.02325,0.80516,0.17162,0.20116,0
1,4351.0,3275,483.50134948,356.91184330000004,757,2.132394366197183,98.73976221928663,1.2668428005284016,0.6829590488771466,0.011751658,0.013961739,0.0148,0.81584,0.16935999999999998,0.219534,1
1,1938.0,1513,135.59336049,232.91890995,2880,55.384615384615394,110.23645833333332,0.9065972222222224,0.328125,0.0097221257,0.014035631000000002,0.00106,0.85156,0.14737999999999998,0.186997,0
0,1786.0,817,294.808854,320.25312069,364,3.0997566909975682,110.00549450549453,1.2912087912087913,0.6950549450549449,0.0005792835099999999,0.00077837083,0.0,1.0,0.0,0.0,1
1,2268.962166575939,1978,3.35048355,268.93899976,189,3.644628099173554,105.8941798941799,0.417989417989418,0.2222222222222222,0.0075299153,0.017923661,0.00798,0.8727,0.11932,0.17693299999999998,0
1,1825.0,1448,276.90633564,285.23396223,955,9.34965034965035,111.72460732984293,1.6418848167539266,1.8282722513089005,0.0045095277,0.0048872484,0.02928,0.8339799999999999,0.13672,0.162271,1
0,1766.0,1766,55.95685624,241.43433785,44,0.8700564971751412,93.5909090909091,0.2272727272727273,0.7727272727272727,0.010263913,0.0093872761,0.0,0.74063636,0.25936364,0.34182727,0
0,5478.0,2589,347.07091495,333.13595459,76,0.33607075173720785,160.06578947368422,1.0394736842105263,0.4342105263157895,0.007655445,0.007757727099999999,0.0,0.96676316,0.033236842,0.069525,1
1,4017.0,3651,658.39307642,201.69982246,685,1.6777466759972008,109.37226277372262,0.4569343065693431,1.764963503649635,0.01859648,0.021635668,0.01647,0.6827300000000001,0.3008,0.409497,1
1,1044.0,1044,553.94071299,285.23396223,223,1.2858319604612851,116.237668161435,2.2600896860986546,1.3497757847533631,0.015689664,0.016384656,0.01552,0.76102,0.22346,0.259193,1
0,2190.0,1692,581.86269991,169.28642092,506,2.6853677028051552,122.6185770750988,1.9881422924901184,0.8853754940711462,0.011987713,0.014144637,0.00944,0.8910100000000001,0.09954,0.104727,1
0,1766.0,1460,514.23082076,333.13595459,147,2.5660847880299253,106.53061224489795,0.3333333333333333,0.6598639455782312,0.0071114631999999985,0.0061794482,0.0,0.97386,0.02614,0.03964,1
1,2827.0,2770,185.8027812,199.23305615,7075,18.015642051655146,105.19858657243816,0.7040282685512368,1.8863604240282683,0.011194075,0.0147195,0.02885,0.87425,0.09691,0.107051,1
